lessonId	lessonTitle	grade	semester	subject	cardId	cardTitle	cardKind	narrationSource	hasAudioAsset	expectedAssetPath	existingAssetPath	narrationText
g4-upper-english-words	学校生活和常见词汇	四年级	上册	英语	step-3	读出来	step	derived	yes	frontend/src/assets/audio/study/g4-upper-english-words/step-3.mp3	frontend/src/assets/audio/study/g4-upper-english-words/step-3.mp3	读出来。把词和画面对应好，再开口读。
g4-upper-english-words	学校生活和常见词汇	四年级	上册	英语	example	连一连	example	derived	yes	frontend/src/assets/audio/study/g4-upper-english-words/example.mp3	frontend/src/assets/audio/study/g4-upper-english-words/example.mp3	连一连。看到词汇时，先想它是人物、地方还是物品，再和对应画面连起来。不让词单独站着，记忆就会更牢。
g4-upper-english-words	学校生活和常见词汇	四年级	上册	英语	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g4-upper-english-words/memory.mp3	frontend/src/assets/audio/study/g4-upper-english-words/memory.mp3	记忆小口令。单词小口令: 先分类型, 再连场景, 最后读词。顺序是：分类型 · 连场景 · 读词语。
g4-upper-english-time	时间日期和日程表达	四年级	上册	英语	step-1	看数字	step	derived	yes	frontend/src/assets/audio/study/g4-upper-english-time/step-1.mp3	frontend/src/assets/audio/study/g4-upper-english-time/step-1.mp3	看数字。先认清句子里的数字和日期。时间、日期和安排一连起来，英语就更像每天真的会遇到的事情。
g4-upper-english-time	时间日期和日程表达	四年级	上册	英语	step-2	看时间词	step	derived	yes	frontend/src/assets/audio/study/g4-upper-english-time/step-2.mp3	frontend/src/assets/audio/study/g4-upper-english-time/step-2.mp3	看时间词。再看看 morning、Monday 这些提示词。
g4-upper-english-time	时间日期和日程表达	四年级	上册	英语	step-3	想安排	step	derived	yes	frontend/src/assets/audio/study/g4-upper-english-time/step-3.mp3	frontend/src/assets/audio/study/g4-upper-english-time/step-3.mp3	想安排。最后判断这件事会在什么时候发生。
g4-upper-english-time	时间日期和日程表达	四年级	上册	英语	example	排一排	example	derived	yes	frontend/src/assets/audio/study/g4-upper-english-time/example.mp3	frontend/src/assets/audio/study/g4-upper-english-time/example.mp3	排一排。先看句子是在说时刻、日期还是安排，再判断它到底在什么时候发生。时间线理顺了，句子意思就不会打架。
g4-upper-english-time	时间日期和日程表达	四年级	上册	英语	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g4-upper-english-time/memory.mp3	frontend/src/assets/audio/study/g4-upper-english-time/memory.mp3	记忆小口令。时间小口令: 先看数字, 再看时间词, 最后想安排。顺序是：看数字 · 看时间词 · 想安排。
g4-upper-english-read	句子理解和场景选择	四年级	上册	英语	step-1	抓关键词	step	derived	yes	frontend/src/assets/audio/study/g4-upper-english-read/step-1.mp3	frontend/src/assets/audio/study/g4-upper-english-read/step-1.mp3	抓关键词。先找句子里最关键的动作或地点词。英语句子越长，越要学会抓住关键词，不要一上来就整句硬猜。
g4-upper-english-read	句子理解和场景选择	四年级	上册	英语	step-2	看场景	step	derived	yes	frontend/src/assets/audio/study/g4-upper-english-read/step-2.mp3	frontend/src/assets/audio/study/g4-upper-english-read/step-2.mp3	看场景。再看看这些词通常会出现在什么情境里。
g4-upper-english-read	句子理解和场景选择	四年级	上册	英语	step-3	想句意	step	derived	yes	frontend/src/assets/audio/study/g4-upper-english-read/step-3.mp3	frontend/src/assets/audio/study/g4-upper-english-read/step-3.mp3	想句意。最后把整句大概意思说出来。
g4-upper-english-read	句子理解和场景选择	四年级	上册	英语	example	抓关键词	example	derived	yes	frontend/src/assets/audio/study/g4-upper-english-read/example.mp3	frontend/src/assets/audio/study/g4-upper-english-read/example.mp3	抓关键词。先在句子里找动作词和场景词，再猜整句大概想说什么。先抓住最亮的词，整句意思就会慢慢连起来。
g4-upper-english-read	句子理解和场景选择	四年级	上册	英语	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g4-upper-english-read/memory.mp3	frontend/src/assets/audio/study/g4-upper-english-read/memory.mp3	记忆小口令。句意小口令: 先抓词, 再看场景, 最后想整句。顺序是：抓关键词 · 看场景 · 想整句。
g4-lower-chinese-words	词语色彩和准确表达	四年级	下册	语文	step-1	想感觉	step	derived	yes	frontend/src/assets/audio/study/g4-lower-chinese-words/step-1.mp3	frontend/src/assets/audio/study/g4-lower-chinese-words/step-1.mp3	想感觉。先想这个词让人听起来是什么感觉。四年级下册的词语，要开始学会“味道”不同，表达也要更有分寸。
g4-lower-chinese-words	词语色彩和准确表达	四年级	下册	语文	step-2	比意思	step	derived	yes	frontend/src/assets/audio/study/g4-lower-chinese-words/step-2.mp3	frontend/src/assets/audio/study/g4-lower-chinese-words/step-2.mp3	比意思。再比较它和相近词哪里不一样。
g4-lower-chinese-words	词语色彩和准确表达	四年级	下册	语文	step-3	会运用	step	derived	yes	frontend/src/assets/audio/study/g4-lower-chinese-words/step-3.mp3	frontend/src/assets/audio/study/g4-lower-chinese-words/step-3.mp3	会运用。最后把更合适的词放回句子里。
g4-lower-chinese-words	词语色彩和准确表达	四年级	下册	语文	example	品一品	example	derived	yes	frontend/src/assets/audio/study/g4-lower-chinese-words/example.mp3	frontend/src/assets/audio/study/g4-lower-chinese-words/example.mp3	品一品。看到几个意思相近的词时，先想哪个更亲切、哪个更郑重、哪个更有力量。先品词味，再选词，句子的感觉会更对。
g4-lower-chinese-words	词语色彩和准确表达	四年级	下册	语文	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g4-lower-chinese-words/memory.mp3	frontend/src/assets/audio/study/g4-lower-chinese-words/memory.mp3	记忆小口令。品词小口令: 先想感觉, 再比意思, 最后再运用。顺序是：想感觉 · 比意思 · 再运用。
g4-lower-chinese-reading	顺序因果和阅读概括	四年级	下册	语文	step-1	看关系	step	custom	yes	frontend/src/assets/audio/study/g4-lower-chinese-reading/step-1.mp3	frontend/src/assets/audio/study/g4-lower-chinese-reading/step-1.mp3	第一步，看关系。先分清这段是在按顺序讲，还是在说原因和结果。
g4-lower-chinese-reading	顺序因果和阅读概括	四年级	下册	语文	step-2	找重点	step	custom	yes	frontend/src/assets/audio/study/g4-lower-chinese-reading/step-2.mp3	frontend/src/assets/audio/study/g4-lower-chinese-reading/step-2.mp3	第二步，找重点句。最能说明意思的那一句，通常藏着段意。
g4-lower-chinese-reading	顺序因果和阅读概括	四年级	下册	语文	step-3	说大意	step	custom	yes	frontend/src/assets/audio/study/g4-lower-chinese-reading/step-3.mp3	frontend/src/assets/audio/study/g4-lower-chinese-reading/step-3.mp3	第三步，用自己的话讲大意。不要只抄原句。
g4-lower-chinese-reading	顺序因果和阅读概括	四年级	下册	语文	example	理关系	example	custom	yes	frontend/src/assets/audio/study/g4-lower-chinese-reading/example.mp3	frontend/src/assets/audio/study/g4-lower-chinese-reading/example.mp3	跟我理一理。读完一段，先看关系，再找重点，最后说这段主要讲什么。
g4-lower-chinese-reading	顺序因果和阅读概括	四年级	下册	语文	memory	记忆小口令	memory	custom	yes	frontend/src/assets/audio/study/g4-lower-chinese-reading/memory.mp3	frontend/src/assets/audio/study/g4-lower-chinese-reading/memory.mp3	记住阅读小口令。先看关系，再找重点，最后说大意。
g4-lower-chinese-culture	古诗文和文化积累	四年级	下册	语文	step-1	看提示	step	derived	yes	frontend/src/assets/audio/study/g4-lower-chinese-culture/step-1.mp3	frontend/src/assets/audio/study/g4-lower-chinese-culture/step-1.mp3	看提示。先看看题目、注释和背景有没有给线索。古诗文到了四年级，已经不只是背，会借提示去想意思也很重要。
g4-lower-chinese-culture	古诗文和文化积累	四年级	下册	语文	step-2	想画面	step	derived	yes	frontend/src/assets/audio/study/g4-lower-chinese-culture/step-2.mp3	frontend/src/assets/audio/study/g4-lower-chinese-culture/step-2.mp3	想画面。再边读边想眼前会出现什么景和事。
g4-lower-chinese-culture	古诗文和文化积累	四年级	下册	语文	step-3	说情感	step	derived	yes	frontend/src/assets/audio/study/g4-lower-chinese-culture/step-3.mp3	frontend/src/assets/audio/study/g4-lower-chinese-culture/step-3.mp3	说情感。最后想想作者是在高兴、思念，还是赞叹。
g4-lower-chinese-culture	古诗文和文化积累	四年级	下册	语文	example	借提示	example	derived	yes	frontend/src/assets/audio/study/g4-lower-chinese-culture/example.mp3	frontend/src/assets/audio/study/g4-lower-chinese-culture/example.mp3	借提示。读一句诗文时，先看注释，再联系画面猜猜它到底在说什么。提示不是摆设，它是在帮我们走进诗句里面。
g4-lower-chinese-culture	古诗文和文化积累	四年级	下册	语文	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g4-lower-chinese-culture/memory.mp3	frontend/src/assets/audio/study/g4-lower-chinese-culture/memory.mp3	记忆小口令。古诗文口令: 先看提示, 再想画面, 最后体会情感。顺序是：看提示 · 想画面 · 体会情感。
g4-lower-chinese-write	写景写事和细节表达	四年级	下册	语文	step-1	排顺序	step	derived	yes	frontend/src/assets/audio/study/g4-lower-chinese-write/step-1.mp3	frontend/src/assets/audio/study/g4-lower-chinese-write/step-1.mp3	排顺序。先确定从哪里开始写，后面怎么接。四年级写景写事，关键不在多写，而在写得有顺序、有细节。
g4-lower-chinese-write	写景写事和细节表达	四年级	下册	语文	step-2	抓重点	step	derived	yes	frontend/src/assets/audio/study/g4-lower-chinese-write/step-2.mp3	frontend/src/assets/audio/study/g4-lower-chinese-write/step-2.mp3	抓重点。挑一个最值得展开写的画面或情节。
g4-lower-chinese-write	写景写事和细节表达	四年级	下册	语文	step-3	写细节	step	derived	yes	frontend/src/assets/audio/study/g4-lower-chinese-write/step-3.mp3	frontend/src/assets/audio/study/g4-lower-chinese-write/step-3.mp3	写细节。把动作、声音、颜色这些细节写进去。
g4-lower-chinese-write	写景写事和细节表达	四年级	下册	语文	example	排一排	example	derived	yes	frontend/src/assets/audio/study/g4-lower-chinese-write/example.mp3	frontend/src/assets/audio/study/g4-lower-chinese-write/example.mp3	排一排。写一件事前，先把开始、经过、结果排好，再挑一个最值得细写的地方。先有骨架，再添细节，文章就不会散。
g4-lower-chinese-write	写景写事和细节表达	四年级	下册	语文	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g4-lower-chinese-write/memory.mp3	frontend/src/assets/audio/study/g4-lower-chinese-write/memory.mp3	记忆小口令。习作小口令: 先排顺序, 再抓重点, 最后写细节。顺序是：排顺序 · 抓重点 · 写细节。
g4-lower-math-decimal	小数初步和单位换算	四年级	下册	数学	step-1	看小数点	step	derived	yes	frontend/src/assets/audio/study/g4-lower-math-decimal/step-1.mp3	frontend/src/assets/audio/study/g4-lower-math-decimal/step-1.mp3	看小数点。先看看小数点把数字分成了哪两边。小数点像给数字开了一扇小门，门里还是原来的位值关系。
g4-lower-math-decimal	小数初步和单位换算	四年级	下册	数学	step-2	想单位	step	derived	yes	frontend/src/assets/audio/study/g4-lower-math-decimal/step-2.mp3	frontend/src/assets/audio/study/g4-lower-math-decimal/step-2.mp3	想单位。再把这个数放到长度、质量等单位里理解。
g4-lower-math-decimal	小数初步和单位换算	四年级	下册	数学	step-3	做换算	step	derived	yes	frontend/src/assets/audio/study/g4-lower-math-decimal/step-3.mp3	frontend/src/assets/audio/study/g4-lower-math-decimal/step-3.mp3	做换算。最后试着把它和其他单位互相转换。
g4-lower-math-decimal	小数初步和单位换算	四年级	下册	数学	example	看一看	example	derived	yes	frontend/src/assets/audio/study/g4-lower-math-decimal/example.mp3	frontend/src/assets/audio/study/g4-lower-math-decimal/example.mp3	看一看。看到一个小数时，先想它在什么单位场景里最常出现，再说它比整数多了什么变化。把小数放进生活量里，点前点后的意思就不容易混。
g4-lower-math-decimal	小数初步和单位换算	四年级	下册	数学	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g4-lower-math-decimal/memory.mp3	frontend/src/assets/audio/study/g4-lower-math-decimal/memory.mp3	记忆小口令。小数小口令: 先看小数点, 再想单位, 最后做换算。顺序是：看小数点 · 想单位 · 做换算。
g4-lower-math-operations	运算律和简便计算	四年级	下册	数学	step-1	先观察	step	derived	yes	frontend/src/assets/audio/study/g4-lower-math-operations/step-1.mp3	frontend/src/assets/audio/study/g4-lower-math-operations/step-1.mp3	先观察。先看看算式里哪些数放在一起会更方便。有些算式不一定要硬算到底，先看一眼，运算律可能已经在帮忙了。
g4-lower-math-operations	运算律和简便计算	四年级	下册	数学	step-2	再凑整	step	derived	yes	frontend/src/assets/audio/study/g4-lower-math-operations/step-2.mp3	frontend/src/assets/audio/study/g4-lower-math-operations/step-2.mp3	再凑整。把容易凑成整十、整百的数先找出来。
g4-lower-math-operations	运算律和简便计算	四年级	下册	数学	step-3	规则算	step	derived	yes	frontend/src/assets/audio/study/g4-lower-math-operations/step-3.mp3	frontend/src/assets/audio/study/g4-lower-math-operations/step-3.mp3	规则算。最后按运算顺序和规则把题做完。
g4-lower-math-operations	运算律和简便计算	四年级	下册	数学	example	先观察	example	derived	yes	frontend/src/assets/audio/study/g4-lower-math-operations/example.mp3	frontend/src/assets/audio/study/g4-lower-math-operations/example.mp3	先观察。做题前先看看哪两个数凑整更方便，或者哪一部分能先算。先看关系再下笔，简便不是碰运气。
g4-lower-math-operations	运算律和简便计算	四年级	下册	数学	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g4-lower-math-operations/memory.mp3	frontend/src/assets/audio/study/g4-lower-math-operations/memory.mp3	记忆小口令。简算小口令: 先观察, 再凑整, 最后按规则算。顺序是：先观察 · 再凑整 · 按规则算。
g4-lower-math-triangle	三角形和图形分类	四年级	下册	数学	step-1	定标准	step	derived	yes	frontend/src/assets/audio/study/g4-lower-math-triangle/step-1.mp3	frontend/src/assets/audio/study/g4-lower-math-triangle/step-1.mp3	定标准。先决定这次是按边分，还是按角分。三角形看着简单，其实每条边、每个角都在告诉我们它的特点。
g4-lower-math-triangle	三角形和图形分类	四年级	下册	数学	step-2	看特征	step	derived	yes	frontend/src/assets/audio/study/g4-lower-math-triangle/step-2.mp3	frontend/src/assets/audio/study/g4-lower-math-triangle/step-2.mp3	看特征。再看看每个三角形最明显的特点。
g4-lower-math-triangle	三角形和图形分类	四年级	下册	数学	step-3	做分类	step	derived	yes	frontend/src/assets/audio/study/g4-lower-math-triangle/step-3.mp3	frontend/src/assets/audio/study/g4-lower-math-triangle/step-3.mp3	做分类。最后把同一类的三角形放到一起。
g4-lower-math-triangle	三角形和图形分类	四年级	下册	数学	example	分分类	example	derived	yes	frontend/src/assets/audio/study/g4-lower-math-triangle/example.mp3	frontend/src/assets/audio/study/g4-lower-math-triangle/example.mp3	分分类。看到几个三角形时，先比边，再比角，看看它们可以按什么标准分家。先确定标准，再分类，图形就不会越看越乱。
g4-lower-math-triangle	三角形和图形分类	四年级	下册	数学	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g4-lower-math-triangle/memory.mp3	frontend/src/assets/audio/study/g4-lower-math-triangle/memory.mp3	记忆小口令。图形小口令: 先定标准, 再看特征, 最后分类。顺序是：定标准 · 看特征 · 做分类。
g4-lower-math-statistics	平均数和统计图	四年级	下册	数学	step-1	看数据	step	derived	yes	frontend/src/assets/audio/study/g4-lower-math-statistics/step-1.mp3	frontend/src/assets/audio/study/g4-lower-math-statistics/step-1.mp3	看数据。先看有哪些数字和信息已经给出来。数据到了四年级，已经会开始讲故事了，不只是几个数字排在一起。
g4-lower-math-statistics	平均数和统计图	四年级	下册	数学	step-2	想问题	step	derived	yes	frontend/src/assets/audio/study/g4-lower-math-statistics/step-2.mp3	frontend/src/assets/audio/study/g4-lower-math-statistics/step-2.mp3	想问题。再判断是求平均，还是比较谁更多。
g4-lower-math-statistics	平均数和统计图	四年级	下册	数学	step-3	选方法	step	derived	yes	frontend/src/assets/audio/study/g4-lower-math-statistics/step-3.mp3	frontend/src/assets/audio/study/g4-lower-math-statistics/step-3.mp3	选方法。最后选平均数或统计图这些合适的方法。
g4-lower-math-statistics	平均数和统计图	四年级	下册	数学	example	看数据	example	derived	yes	frontend/src/assets/audio/study/g4-lower-math-statistics/example.mp3	frontend/src/assets/audio/study/g4-lower-math-statistics/example.mp3	看数据。先看题里给了哪些数据，再想它是在比高低，还是在找平均情况。先看数据在讲什么，公式和方法才不会乱用。
g4-lower-math-statistics	平均数和统计图	四年级	下册	数学	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g4-lower-math-statistics/memory.mp3	frontend/src/assets/audio/study/g4-lower-math-statistics/memory.mp3	记忆小口令。统计小口令: 先看数据, 再想问题, 最后选方法。顺序是：看数据 · 想问题 · 选方法。
g4-lower-english-family	人物物品和关系表达	四年级	下册	英语	step-1	找对象	step	custom	yes	frontend/src/assets/audio/study/g4-lower-english-family/step-1.mp3	frontend/src/assets/audio/study/g4-lower-english-family/step-1.mp3	第一步，先找对象。看看这句话到底在说谁，还是在说什么物品。
g4-lower-english-family	人物物品和关系表达	四年级	下册	英语	step-2	看对应	step	custom	yes	frontend/src/assets/audio/study/g4-lower-english-family/step-2.mp3	frontend/src/assets/audio/study/g4-lower-english-family/step-2.mp3	第二步，把代词和名字对上。不要只看 it 或 she，要知道它指的是谁。
g4-lower-english-family	人物物品和关系表达	四年级	下册	英语	step-3	想句意	step	custom	yes	frontend/src/assets/audio/study/g4-lower-english-family/step-3.mp3	frontend/src/assets/audio/study/g4-lower-english-family/step-3.mp3	第三步，再想整句意思。对象一对准，英语句子就清楚多了。
g4-lower-english-family	人物物品和关系表达	四年级	下册	英语	example	连一连	example	custom	yes	frontend/src/assets/audio/study/g4-lower-english-family/example.mp3	frontend/src/assets/audio/study/g4-lower-english-family/example.mp3	跟我连一连。先认人物和物品，再把代词和真正的对象对起来。
g4-lower-english-family	人物物品和关系表达	四年级	下册	英语	memory	记忆小口令	memory	custom	yes	frontend/src/assets/audio/study/g4-lower-english-family/memory.mp3	frontend/src/assets/audio/study/g4-lower-english-family/memory.mp3	记住家庭英语小口令。先找对象，再看对应，最后想句意。
g4-lower-english-weather	天气活动和日常安排	四年级	下册	英语	step-1	看天气	step	derived	yes	frontend/src/assets/audio/study/g4-lower-english-weather/step-1.mp3	frontend/src/assets/audio/study/g4-lower-english-weather/step-1.mp3	看天气。先看看句子里有没有晴天、下雨这些提示。天气和活动常常一起出现，看懂场景比单独背词更重要。
g4-lower-english-weather	天气活动和日常安排	四年级	下册	英语	step-2	看活动	step	derived	yes	frontend/src/assets/audio/study/g4-lower-english-weather/step-2.mp3	frontend/src/assets/audio/study/g4-lower-english-weather/step-2.mp3	看活动。再看看人物打算做什么。
g4-lower-english-weather	天气活动和日常安排	四年级	下册	英语	step-3	选表达	step	derived	yes	frontend/src/assets/audio/study/g4-lower-english-weather/step-3.mp3	frontend/src/assets/audio/study/g4-lower-english-weather/step-3.mp3	选表达。最后选最适合这个场景的一句英语。
g4-lower-english-weather	天气活动和日常安排	四年级	下册	英语	example	想场景	example	derived	yes	frontend/src/assets/audio/study/g4-lower-english-weather/example.mp3	frontend/src/assets/audio/study/g4-lower-english-weather/example.mp3	想场景。先看天气词，再看看人物准备做什么，最后选最合适的句子。天气和活动一连上，场景就清楚多了。
g4-lower-english-weather	天气活动和日常安排	四年级	下册	英语	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g4-lower-english-weather/memory.mp3	frontend/src/assets/audio/study/g4-lower-english-weather/memory.mp3	记忆小口令。场景小口令: 先看天气, 再看活动, 最后选句子。顺序是：看天气 · 看活动 · 选句子。
g4-lower-english-place	位置路线和场景理解	四年级	下册	英语	step-1	看位置词	step	custom	yes	frontend/src/assets/audio/study/g4-lower-english-place/step-1.mp3	frontend/src/assets/audio/study/g4-lower-english-place/step-1.mp3	第一步，先找位置词。near、behind、next to 这些词最能带路。
g4-lower-english-place	位置路线和场景理解	四年级	下册	英语	step-2	想场景	step	custom	yes	frontend/src/assets/audio/study/g4-lower-english-place/step-2.mp3	frontend/src/assets/audio/study/g4-lower-english-place/step-2.mp3	第二步，想清场景。是在问路，还是在告诉别人位置和路线。
g4-lower-english-place	位置路线和场景理解	四年级	下册	英语	step-3	懂句意	step	custom	yes	frontend/src/assets/audio/study/g4-lower-english-place/step-3.mp3	frontend/src/assets/audio/study/g4-lower-english-place/step-3.mp3	第三步，再说句意。位置关系理顺了，整句就不会走丢。
g4-lower-english-place	位置路线和场景理解	四年级	下册	英语	example	找位置	example	custom	yes	frontend/src/assets/audio/study/g4-lower-english-place/example.mp3	frontend/src/assets/audio/study/g4-lower-english-place/example.mp3	跟我试试。先圈位置词，再判断这句是在问路还是在指路。
g4-lower-english-place	位置路线和场景理解	四年级	下册	英语	memory	记忆小口令	memory	custom	yes	frontend/src/assets/audio/study/g4-lower-english-place/memory.mp3	frontend/src/assets/audio/study/g4-lower-english-place/memory.mp3	记住位置英语小口令。先看位置词，再想场景，最后懂句意。
g4-lower-english-read	句型替换和短文理解	四年级	下册	英语	step-1	找关键词	step	derived	yes	frontend/src/assets/audio/study/g4-lower-english-read/step-1.mp3	frontend/src/assets/audio/study/g4-lower-english-read/step-1.mp3	找关键词。先找短文里反复出现的人、事、物。四年级的小短文不长，但已经需要学会抓住句型和关键词一起看。
g4-lower-english-read	句型替换和短文理解	四年级	下册	英语	step-2	看句型	step	derived	yes	frontend/src/assets/audio/study/g4-lower-english-read/step-2.mp3	frontend/src/assets/audio/study/g4-lower-english-read/step-2.mp3	看句型。再看看这些句子用了什么固定表达。
g4-lower-english-read	句型替换和短文理解	四年级	下册	英语	step-3	说大意	step	derived	yes	frontend/src/assets/audio/study/g4-lower-english-read/step-3.mp3	frontend/src/assets/audio/study/g4-lower-english-read/step-3.mp3	说大意。最后用简单的话说出短文主要讲什么。
g4-lower-english-read	句型替换和短文理解	四年级	下册	英语	example	读一读	example	derived	yes	frontend/src/assets/audio/study/g4-lower-english-read/example.mp3	frontend/src/assets/audio/study/g4-lower-english-read/example.mp3	读一读。先找短文里重复出现的词和句型，再想这一小段最主要在讲什么。关键词会带路，短文意思就会慢慢打开。
g4-lower-english-read	句型替换和短文理解	四年级	下册	英语	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g4-lower-english-read/memory.mp3	frontend/src/assets/audio/study/g4-lower-english-read/memory.mp3	记忆小口令。短文小口令: 先找关键词, 再看句型, 最后说大意。顺序是：找关键词 · 看句型 · 说大意。
g5-upper-chinese-words	词义推敲和成语运用	五年级	上册	语文	step-1	回语境	step	derived	yes	frontend/src/assets/audio/study/g5-upper-chinese-words/step-1.mp3	frontend/src/assets/audio/study/g5-upper-chinese-words/step-1.mp3	回语境。先看这句话到底在写谁、写什么事。五年级的词语开始更讲究分寸，不能只觉得差不多，还要看它放进句子里合不合适。
g5-upper-chinese-words	词义推敲和成语运用	五年级	上册	语文	step-2	比差别	step	derived	yes	frontend/src/assets/audio/study/g5-upper-chinese-words/step-2.mp3	frontend/src/assets/audio/study/g5-upper-chinese-words/step-2.mp3	比差别。再比较几个词在语气和范围上有没有细小不同。
g5-upper-chinese-words	词义推敲和成语运用	五年级	上册	语文	step-3	选合适	step	derived	yes	frontend/src/assets/audio/study/g5-upper-chinese-words/step-3.mp3	frontend/src/assets/audio/study/g5-upper-chinese-words/step-3.mp3	选合适。最后选一个放进去最顺、最准的表达。
g5-upper-chinese-words	词义推敲和成语运用	五年级	上册	语文	example	放回句子	example	derived	yes	frontend/src/assets/audio/study/g5-upper-chinese-words/example.mp3	frontend/src/assets/audio/study/g5-upper-chinese-words/example.mp3	放回句子。看到两个意思相近的词时，先把它们分别放回原句，看哪个更贴题、更顺。先看语境，再选词，词语的小差别才会慢慢亮出来。
g5-upper-chinese-words	词义推敲和成语运用	五年级	上册	语文	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g5-upper-chinese-words/memory.mp3	frontend/src/assets/audio/study/g5-upper-chinese-words/memory.mp3	记忆小口令。词语小口令: 先回语境, 再比差别, 最后选合适。顺序是：回语境 · 比差别 · 选合适。
g5-upper-chinese-reading	句段关系和说明阅读	五年级	上册	语文	step-1	找重点	step	custom	yes	frontend/src/assets/audio/study/g5-upper-chinese-reading/step-1.mp3	frontend/src/assets/audio/study/g5-upper-chinese-reading/step-1.mp3	第一步，先找重点句。最能代表这一段意思的那一句，通常就在带路。
g5-upper-chinese-reading	句段关系和说明阅读	五年级	上册	语文	step-2	理关系	step	custom	yes	frontend/src/assets/audio/study/g5-upper-chinese-reading/step-2.mp3	frontend/src/assets/audio/study/g5-upper-chinese-reading/step-2.mp3	第二步，理清前后关系。看看这段是在补充、举例，还是转折推进。
g5-upper-chinese-reading	句段关系和说明阅读	五年级	上册	语文	step-3	说大意	step	custom	yes	frontend/src/assets/audio/study/g5-upper-chinese-reading/step-3.mp3	frontend/src/assets/audio/study/g5-upper-chinese-reading/step-3.mp3	第三步，用自己的话说大意。不要只摘句子，要把意思讲完整。
g5-upper-chinese-reading	句段关系和说明阅读	五年级	上册	语文	example	理一理	example	custom	yes	frontend/src/assets/audio/study/g5-upper-chinese-reading/example.mp3	frontend/src/assets/audio/study/g5-upper-chinese-reading/example.mp3	跟我理一理。读完一段，先找重点，再看关系，最后说出这一段在讲什么。
g5-upper-chinese-reading	句段关系和说明阅读	五年级	上册	语文	memory	记忆小口令	memory	custom	yes	frontend/src/assets/audio/study/g5-upper-chinese-reading/memory.mp3	frontend/src/assets/audio/study/g5-upper-chinese-reading/memory.mp3	记住五年级阅读小口令。先找重点，再理关系，最后说大意。
g5-upper-chinese-culture	古诗文积累和表达方法	五年级	上册	语文	step-1	想画面	step	derived	yes	frontend/src/assets/audio/study/g5-upper-chinese-culture/step-1.mp3	frontend/src/assets/audio/study/g5-upper-chinese-culture/step-1.mp3	想画面。先看看诗文里出现了哪些人、景和事情。古诗文到了五年级，已经不只是背，还要会借景、借事、借句子去体会表达方法。
g5-upper-chinese-culture	古诗文积累和表达方法	五年级	上册	语文	step-2	懂句意	step	derived	yes	frontend/src/assets/audio/study/g5-upper-chinese-culture/step-2.mp3	frontend/src/assets/audio/study/g5-upper-chinese-culture/step-2.mp3	懂句意。再把关键句真正讲明白，不只停在背诵。
g5-upper-chinese-culture	古诗文积累和表达方法	五年级	上册	语文	step-3	看表达	step	derived	yes	frontend/src/assets/audio/study/g5-upper-chinese-culture/step-3.mp3	frontend/src/assets/audio/study/g5-upper-chinese-culture/step-3.mp3	看表达。最后想作者是怎样把感受写出来的。
g5-upper-chinese-culture	古诗文积累和表达方法	五年级	上册	语文	example	想画面	example	derived	yes	frontend/src/assets/audio/study/g5-upper-chinese-culture/example.mp3	frontend/src/assets/audio/study/g5-upper-chinese-culture/example.mp3	想画面。读诗句时先想画面，再想作者是借景抒情、借事说理，还是在写自己的感受。画面和表达方法一连上，诗文就更容易读进去。
g5-upper-chinese-culture	古诗文积累和表达方法	五年级	上册	语文	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g5-upper-chinese-culture/memory.mp3	frontend/src/assets/audio/study/g5-upper-chinese-culture/memory.mp3	记忆小口令。诗文小口令: 先想画面, 再懂句意, 最后看表达。顺序是：想画面 · 懂句意 · 看表达。
g5-upper-chinese-write	记事习作和场面描写	五年级	上册	语文	step-1	排顺序	step	derived	yes	frontend/src/assets/audio/study/g5-upper-chinese-write/step-1.mp3	frontend/src/assets/audio/study/g5-upper-chinese-write/step-1.mp3	排顺序。先确定事情从哪里开始，后来又怎样发展。五年级记事作文更讲究顺序和重点，不是把事情全记下来就够了。
g5-upper-chinese-write	记事习作和场面描写	五年级	上册	语文	step-2	抓重点	step	derived	yes	frontend/src/assets/audio/study/g5-upper-chinese-write/step-2.mp3	frontend/src/assets/audio/study/g5-upper-chinese-write/step-2.mp3	抓重点。再选最能说明主题的那个场面来展开。
